[93mWARNING: Reward weightings do not sum up to 1, renormalizing.[0m
Episode length = 104, Average reward is 0.5547059366662787.
Episode length = 291, Average reward is 0.5548793143999514.
Episode length = 300, Average reward is 0.5552568316858237.
Episode length = 125, Average reward is 0.5552472118832769.
Episode length = 107, Average reward is 0.5551096728815678.
Episode length = 213, Average reward is 0.5552601730213732.
Episode length = 114, Average reward is 0.5553279391816093.
Episode length = 250, Average reward is 0.5553202204656238.
Episode length = 142, Average reward is 0.5553013459035709.
Episode length = 164, Average reward is 0.5553925675106399.
Episode length = 102, Average reward is 0.5552281830513256.
Episode length = 151, Average reward is 0.5552563756658314.
Episode length = 158, Average reward is 0.5552313437052954.
Episode length = 251, Average reward is 0.5551139647147638.
Episode length = 102, Average reward is 0.5550454465996689.
Episode length = 185, Average reward is 0.5548792950868238.
Episode length = 114, Average reward is 0.5548172188210884.
Episode length = 80, Average reward is 0.5547948891408678.
Episode length = 117, Average reward is 0.5547019855849087.
Episode length = 94, Average reward is 0.5546951160432511.
Episode length = 92, Average reward is 0.5547202186009503.
Episode length = 300, Average reward is 0.5548120237192129.
Episode length = 129, Average reward is 0.5548500933847481.
Episode length = 94, Average reward is 0.5547878937415027.
Episode length = 75, Average reward is 0.5548140953859734.
Episode length = 140, Average reward is 0.5548550082587673.
Episode length = 109, Average reward is 0.5547809040885467.
Episode length = 100, Average reward is 0.5547536812775945.
Episode length = 179, Average reward is 0.5547594911735422.
Episode length = 145, Average reward is 0.554785214915583.
Episode length = 105, Average reward is 0.5548015291248666.
Episode length = 86, Average reward is 0.5547736007262755.
Episode length = 167, Average reward is 0.5547487277257546.
Episode length = 113, Average reward is 0.5547272591182151.
Episode length = 132, Average reward is 0.5547953107709664.
